Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'tips_model': 'google/tipsv2-b14', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'none', 'seed': 1, 'backbone_tag': 'tips_b14', 'run_name': 'tips_b14_2000C_5pct_seed1', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading TIPS backbone (google/tipsv2-b14)...
Loading weights:   0%|          | 0/323 [00:00<?, ?it/s]Loading weights: 100%|██████████| 323/323 [00:00<00:00, 10551.42it/s]
TIPS feature dim (mean-pool all tokens): 768
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 97: 3.7811
Client 627: 3.8727
Client 144: 3.1481
Client 1758: 4.0620
Client 156: 3.9411
Client 635: 3.8717
Client 1878: 3.6388
Client 1923: 3.0601
Client 610: 3.8620
Client 1523: 2.6866
Client 324: 3.7669
Client 852: 3.5187
Client 1156: 3.7239
Client 516: 3.8799
Client 267: 3.1493
Client 17: 3.3071
Client 1148: 3.4597
Client 1799: 3.8358
Client 1741: 3.8007
Client 77: 3.2296
Client 1209: 3.2834
Client 1678: 3.8806
Client 445: 3.6504
Client 1970: 3.7380
Client 1844: 3.6232
Client 1167: 3.4942
Client 943: 3.8415
Client 351: 3.3409
Client 1695: 3.3861
Client 1777: 3.8096
Client 1781: 3.6130
Client 1994: 3.4580
Client 1597: 3.7121
Client 1441: 3.5895
Client 1275: 3.3387
Client 1042: 4.2674
Client 76: 3.8513
Client 774: 3.6279
Client 410: 3.5479
Client 710: 3.5422
Client 202: 3.5856
Client 421: 4.1698
Client 1174: 3.7207
Client 1380: 3.6563
Client 1836: 3.5490
Client 886: 3.2067
Client 1211: 3.3665
Client 397: 3.6986
Client 1008: 3.4519
Client 213: 3.8795
Client 1920: 3.1257
Client 1363: 3.6627
Client 798: 3.4309
Client 606: 3.7246
Client 1032: 3.5338
Client 1023: 3.3878
Client 35: 3.3523
Client 666: 3.8766
Client 1253: 3.5815
Client 1785: 3.4959
Client 823: 3.5981
Client 1842: 2.9153
Client 576: 3.3217
Client 37: 3.4976
Client 321: 3.5055
Client 411: 3.4722
Client 1756: 3.5500
Client 671: 3.9121
Client 1661: 3.4574
Client 1153: 3.5692
Client 1602: 3.7522
Client 276: 3.3477
Round avg loss: 3.5661 (Best: 3.5661)

--- Round 5/20 ---
Client 694: 3.4096
Client 879: 3.6899
Client 436: 3.8791
Client 545: 3.2767
Client 1381: 3.3206
Client 197: 3.1440
Client 1715: 3.7953
Client 776: 3.1380
Client 1909: 4.0930
Client 1121: 3.8995
Client 704: 3.1359
Client 1872: 3.8575
Client 1807: 3.2048
Client 1407: 3.9865
Client 1094: 3.8117
Client 992: 3.6641
Client 1572: 3.4530
Client 1090: 3.0811
Client 480: 3.9650
Client 133: 3.5462
Client 1485: 3.8844
Client 82: 3.3030
Client 173: 3.6959
Client 272: 3.6576
Client 347: 3.8252
Client 341: 3.5463
Client 1865: 3.6062
Client 1102: 3.1602
Client 548: 4.1218
Client 1554: 4.4064
Client 680: 3.5391
Client 1229: 3.8072
Client 1036: 3.3346
Client 1722: 3.3117
Client 522: 3.4967
Client 753: 3.5949
Client 693: 3.5219
Client 696: 3.3562
Client 233: 3.2637
Client 596: 3.4288
Client 481: 3.1154
Client 1776: 4.0145
Client 1933: 3.4509
Client 1236: 3.7115
Client 1596: 3.9116
Client 1954: 3.7441
Client 1464: 3.7941
Client 1817: 4.1796
Client 1001: 3.6147
Client 277: 4.3448
Client 1187: 3.4293
Client 1128: 3.9703
Client 1577: 3.3573
Client 213: 3.6925
Client 656: 3.4901
Client 80: 3.2470
Client 832: 3.5363
Client 149: 3.5764
Client 778: 4.6174
Client 1773: 3.6269
Client 1614: 3.9318
Client 301: 3.6158
Client 1696: 3.7293
Client 256: 3.3310
Client 698: 3.3084
Client 234: 4.0188
Client 1259: 3.1790
Client 1203: 3.0751
Client 1601: 3.7002
Client 1896: 3.8791
Client 774: 3.4226
Client 156: 3.6477
Client 1168: 3.6599
Client 1126: 3.5319
Client 458: 2.8024
Client 1159: 3.6132
Client 167: 2.9872
Client 1950: 3.1628
Client 546: 3.4499
Client 747: 3.8855
Client 1824: 3.5975
Client 605: 3.9251
Client 1155: 3.7917
Client 1894: 3.6614
Client 937: 3.6978
Client 1836: 3.3307
Client 567: 3.6925
Client 220: 3.5847
Client 1611: 3.8235
Client 93: 3.5078
Client 1695: 3.1204
Client 25: 2.8870
Client 1256: 3.7455
Client 1373: 3.4478
Client 29: 3.0960
Client 187: 3.3312
Client 846: 3.1960
Client 235: 3.7910
Client 1691: 3.5892
Client 1812: 4.1146
Round avg loss: 3.5850 (Best: 3.5661)

--- Round 6/20 ---
Client 1617: 3.2107
Client 81: 3.3344
Client 384: 3.7994
Client 490: 3.5559
Client 1608: 3.7900
Client 1201: 3.3498
Client 862: 3.3692
Client 331: 3.0848
Client 236: 3.5912
Client 923: 3.5700
Client 342: 3.7609
Client 1394: 3.9182
Client 494: 4.1460
Client 325: 3.8319
Client 1523: 2.4464
Client 1730: 3.4393
Client 210: 3.4716
Client 891: 3.3512
Client 1865: 3.3422
Client 1975: 3.4096
Client 774: 3.2301
Client 1651: 3.4745
Client 1987: 3.7328
Client 1111: 3.9699
Client 1862: 4.1898
Client 1675: 3.5333
Client 602: 3.6249
Client 1126: 3.2684
Client 518: 2.9246
Client 1457: 3.2459
Client 976: 3.7579
Client 644: 3.5978
Client 205: 3.3687
Client 425: 4.0133
Client 1335: 2.9922
Client 650: 3.8291
Client 55: 3.1991
Client 21: 3.5742
Client 1611: 3.6294
Client 1895: 3.5878
Client 605: 3.6817
Client 1487: 3.7269
Client 1221: 3.4071
Client 655: 4.0020
Client 921: 3.4889
Client 801: 3.6245
Client 641: 4.1106
Client 816: 3.9087
Client 128: 2.9812
Client 131: 3.2836
Client 1870: 3.5351
Client 649: 4.0631
Client 1986: 3.2407
Client 1231: 3.4654
Client 933: 3.4697
Client 228: 3.4739
Client 512: 4.0927
Client 440: 3.3107
Client 1607: 3.7341
Client 1265: 3.8398
Client 1593: 3.6289
Client 1825: 3.7985
Client 1776: 3.7449
Client 1409: 3.7424
Client 960: 4.2719
Client 1355: 3.3943
Client 728: 3.3878
Client 530: 3.2407
Client 375: 3.1438
Client 1109: 3.9386
Client 629: 3.7409
Client 407: 3.6288
Client 504: 3.8754
Client 738: 3.6583
Client 166: 3.3478
Client 1679: 3.5364
Client 575: 3.7769
Client 183: 3.1419
Client 1542: 3.7183
Client 917: 3.9136
Client 185: 3.4700
Client 1176: 3.0979
Client 1317: 4.0423
Client 694: 3.1676
Client 1926: 3.7025
Client 465: 3.3712
Client 799: 3.6984
Client 1979: 4.2014
Client 628: 3.4253
Client 84: 3.5926
Client 670: 3.3441
Client 382: 3.2883
Client 648: 3.6156
Client 1623: 3.8307
Client 1734: 3.7662
Client 1185: 3.0822
Client 1829: 3.1873
Client 1886: 3.5587
Client 620: 3.3752
Client 503: 3.8154
Round avg loss: 3.5622 (Best: 3.5622)

--- Round 7/20 ---
Client 684: 3.5516
Client 206: 3.5901
Client 1114: 3.4295
Client 1252: 3.8532
Client 1185: 2.8091
Client 1653: 3.7144
Client 1220: 3.0638
Client 188: 3.8383
Client 501: 3.8104
Client 450: 4.1081
Client 41: 3.9910
Client 1655: 3.6769
Client 499: 3.2896
Client 822: 3.3368
Client 148: 3.5027
Client 548: 3.8572
Client 1128: 3.8546
Client 1776: 3.6028
Client 145: 3.6414
Client 1493: 3.5317
Client 153: 3.6183
Client 44: 3.6441
Client 1301: 3.4988
Client 20: 3.5905
Client 595: 4.0297
Client 1537: 3.7768
Client 1622: 3.6139
Client 735: 3.5918
Client 1010: 3.9289
Client 960: 4.0582
Client 1766: 3.2897
Client 1759: 3.6221
Client 315: 3.5902
Client 1026: 3.5968
Client 1592: 3.4057
Client 1628: 3.2442
Client 671: 3.7027
Client 157: 3.5057
Client 1042: 4.0038
Client 1944: 3.6999
Client 1362: 3.8618
Client 354: 3.4341
Client 367: 3.2295
Client 1589: 3.7940
Client 306: 3.6727
Client 289: 4.1282
Client 1682: 3.4265
Client 1772: 3.7945
Client 654: 3.6515
Client 625: 3.4612
Client 218: 3.7430
Client 1452: 3.9314
Client 1053: 3.6881
Client 1709: 3.3826
Client 1882: 3.7437
Client 1232: 3.9959
Client 601: 3.1649
Client 258: 3.2744
Client 1830: 3.4808
Client 423: 3.3931
Client 290: 3.6475
Client 1117: 3.7629
Client 1864: 3.1322
Client 1479: 3.8221
Client 65: 3.3810
Client 1596: 3.7042
Client 647: 3.6353
Client 1681: 3.2644
Client 1849: 3.4714
Client 1276: 3.4699
Client 1646: 3.9231
Client 1376: 4.0290
Client 1857: 3.4889
Client 1132: 3.5805
Client 1721: 3.8751
Client 1932: 3.2950
Client 1528: 4.1521
Client 1412: 3.6028
Client 420: 3.4668
Client 364: 3.6846
Client 612: 3.5601
Client 886: 3.0404
Client 1100: 3.8859
Client 323: 3.4594
Client 99: 3.9624
Client 1463: 4.0017
Client 1765: 3.8632
Client 1367: 3.7803
Client 506: 3.6873
Client 517: 3.5165
Client 131: 3.0640
Client 1396: 3.4960
Client 1973: 3.7542
Client 914: 3.4757
Client 880: 3.3461
Client 1124: 3.8025
Client 512: 3.8285
Client 1108: 3.0241
Client 899: 3.5248
Client 1743: 3.3338
Round avg loss: 3.6111 (Best: 3.5622)

--- Round 8/20 ---
Client 1101: 3.2026
Client 928: 4.1523
Client 22: 3.7981
Client 810: 3.7671
Client 1712: 4.0474
Client 693: 3.2906
Client 351: 3.0359
Client 528: 3.4923
Client 994: 3.7879
Client 49: 3.7210
Client 1624: 3.3022
Client 1323: 3.1946
Client 1910: 3.3693
Client 853: 3.8584
Client 1999: 4.9741
Client 1168: 3.3874
Client 38: 2.7085
Client 127: 2.3847
Client 1416: 3.5142
Client 726: 3.9730
Client 1187: 3.2293
Client 283: 3.8016
Client 1215: 3.2289
Client 256: 3.1170
Client 530: 3.0002
Client 1697: 3.9585
Client 567: 3.4939
Client 814: 3.8709
Client 1155: 3.5357
Client 821: 3.6434
Client 352: 3.0951
Client 1254: 3.4018
Client 182: 4.0044
Client 478: 3.7438
Client 995: 3.1085
Client 15: 3.6272
Client 363: 3.3840
Client 1082: 3.2434
Client 649: 3.8857
Client 1025: 3.7947
Client 1828: 3.1307
Client 1328: 2.9827
Client 1885: 3.5725
Client 897: 3.4976
Client 1904: 3.6124
Client 1405: 3.8421
Client 1308: 3.4520
Client 1497: 3.7675
Client 462: 3.5845
Client 488: 3.7620
Client 640: 3.4148
Client 1013: 3.8804
Client 1406: 3.6949
Client 980: 3.8504
Client 1958: 3.5558
Client 460: 3.5741
Client 1459: 3.4850
Client 844: 3.8266
Client 690: 3.2039
Client 1147: 3.0928
Client 1251: 3.7234
Client 1857: 3.2807
Client 1491: 3.7456
Client 1879: 3.5458
Client 1338: 3.3451
Client 563: 3.7922
Client 1991: 4.0513
Client 449: 4.1248
Client 98: 3.4977
Client 1887: 3.1033
Client 146: 3.2540
Client 1563: 4.1681
Client 1047: 3.9571
Client 1321: 3.4128
Client 1796: 3.8611
Client 755: 3.9226
Client 326: 3.3705
Client 1568: 3.5910
Client 1622: 3.4219
Client 1808: 3.5182
Client 417: 3.8728
Client 638: 3.8928
Client 611: 3.5316
Client 1418: 3.6127
Client 613: 3.6137
Client 1738: 3.9201
Client 1131: 3.2717
Client 761: 3.3281
Client 338: 3.7294
Client 1436: 3.9816
Client 1508: 3.4452
Client 951: 3.6650
Client 1217: 3.3180
Client 174: 3.2885
Client 1753: 3.6243
Client 252: 4.1620
Client 1836: 3.1315
Client 1241: 3.8088
Client 1966: 3.7569
Client 1052: 3.4640
Round avg loss: 3.5702 (Best: 3.5622)

--- Round 9/20 ---
Client 1169: 3.6629
Client 772: 3.6988
Client 361: 3.5199
Client 319: 3.8406
Client 513: 3.8420
Client 873: 3.1216
Client 445: 3.3466
Client 1928: 3.7520
Client 1166: 3.3318
Client 1473: 3.5540
Client 1551: 3.5703
Client 1602: 3.4719
Client 106: 3.5633
Client 1013: 3.6374
Client 1395: 3.2794
Client 806: 3.1168
Client 1468: 3.8489
Client 1304: 3.9289
Client 712: 3.8236
Client 786: 3.3477
Client 1054: 3.7422
Client 1731: 3.3700
Client 337: 3.8607
Client 1114: 3.1364
Client 1494: 3.6735
Client 83: 3.2586
Client 1073: 3.7158
Client 185: 3.2435
Client 1654: 3.6960
Client 522: 3.3736
Client 1287: 3.5502
Client 206: 3.3578
Client 547: 3.6695
Client 1509: 3.6779
Client 1869: 3.1444
Client 171: 3.6917
Client 1964: 3.4573
Client 1996: 2.9520
Client 284: 3.7946
Client 1984: 2.8350
Client 1588: 2.9413
Client 1263: 3.7620
Client 1724: 3.4314
Client 1980: 3.1763
Client 1351: 3.5547
Client 1406: 3.4824
Client 1434: 3.3305
Client 167: 2.7084
Client 911: 3.5120
Client 1742: 3.9975
Client 1892: 3.2390
Client 493: 3.4352
Client 1989: 4.1989
Client 783: 3.5002
Client 1925: 3.5669
Client 1643: 3.6215
Client 1850: 3.4298
Client 886: 2.9557
Client 813: 3.5930
Client 1863: 3.4281
Client 666: 3.5844
Client 897: 3.2456
Client 258: 3.0145
Client 1274: 3.5016
Client 1861: 3.9658
Client 999: 3.3092
Client 434: 2.8788
Client 244: 3.9029
Client 883: 3.7508
Client 1230: 3.5217
Client 1093: 4.3500
Client 836: 3.7550
Client 1862: 3.9679
Client 241: 3.6961
Client 1352: 3.8344
Client 605: 3.5078
Client 568: 3.5166
Client 508: 4.0185
Client 775: 3.4524
Client 1535: 3.7046
Client 1145: 3.2269
Client 8: 3.2534
Client 1965: 3.8590
Client 388: 3.4641
Client 1082: 3.0185
Client 898: 2.9250
Client 1185: 2.6372
Client 43: 3.8264
Client 63: 3.9417
Client 1285: 3.2837
Client 1992: 3.3204
Client 1240: 3.4947
Client 496: 3.5092
Client 1710: 3.6441
Client 533: 3.9360
Client 423: 3.1245
Client 354: 3.2354
Client 583: 4.2304
Client 303: 3.5645
Client 1110: 3.3615
Round avg loss: 3.5066 (Best: 3.5066)

--- Round 10/20 ---
Client 410: 3.3397
Client 559: 3.7890
Client 637: 3.6928
Client 1199: 4.3087
Client 1551: 3.2915
Client 513: 3.6057
Client 1704: 3.2854
Client 1399: 3.7812
Client 914: 3.2441
Client 1620: 3.8072
Client 1763: 3.5382
Client 1656: 3.6036
Client 1751: 3.5989
Client 1993: 3.3796
Client 344: 3.2650
Client 1116: 3.9244
Client 731: 3.8411
Client 1005: 3.5013
Client 860: 3.9810
Client 1752: 3.8866
Client 249: 2.9043
Client 1575: 3.3402
Client 427: 3.9733
Client 1168: 3.2621
Client 1800: 3.8202
Client 784: 3.5731
Client 419: 3.5517
Client 581: 3.4516
Client 1660: 3.3175
Client 221: 3.1348
Client 1851: 3.4243
Client 1653: 3.4428
Client 49: 3.4773
Client 241: 3.5778
Client 1165: 3.3627
Client 1530: 3.8347
Client 27: 3.8502
Client 607: 3.3632
Client 1976: 3.3504
Client 1380: 3.4504
Client 1558: 3.4733
Client 1483: 3.0553
Client 1329: 3.7160
Client 279: 3.7257
Client 153: 3.3436
Client 1024: 3.7226
Client 765: 3.7012
Client 1172: 4.0251
Client 1649: 3.4355
Client 895: 4.2774
Client 1030: 3.6535
Client 1387: 3.6574
Client 730: 3.4544
Client 1553: 3.9897
Client 1082: 2.8354
Client 662: 3.3176
Client 1: 3.1352
Client 253: 3.3704
Client 905: 4.1897
Client 1470: 3.5916
Client 920: 3.7451
Client 717: 3.9369
Client 624: 3.9443
Client 1104: 3.6046
Client 817: 3.5549
Client 695: 3.6073
Client 1603: 3.9513
Client 1497: 3.4648
Client 1170: 3.7945
Client 1008: 3.2099
Client 231: 3.7368
Client 1326: 3.7617
Client 1879: 3.3136
Client 773: 3.4236
Client 783: 3.2521
Client 417: 3.6165
Client 1140: 3.6242
Client 7: 3.5137
Client 568: 3.2246
Client 1301: 3.3049
Client 1225: 3.9049
Client 1479: 3.5640
Client 1805: 3.5759
Client 1512: 3.6368
Client 1698: 3.9479
Client 1491: 3.5400
Client 1046: 3.6316
Client 407: 3.3924
Client 1890: 3.6538
Client 945: 3.7597
Client 1230: 3.3116
Client 1709: 3.1861
Client 1058: 3.7413
Client 837: 3.6761
Client 1919: 3.9101
Client 1525: 3.7612
Client 1458: 3.2712
Client 625: 3.1798
Client 1439: 3.4950
Client 348: 3.3526
Round avg loss: 3.5688 (Best: 3.5066)

--- Round 11/20 ---
Client 920: 3.5976
Client 1269: 3.5880
Client 1369: 4.1211
Client 1087: 4.1201
Client 404: 3.5478
Client 736: 4.3331
Client 1077: 3.5291
Client 7: 3.3528
Client 1389: 3.6078
Client 797: 3.4516
Client 1186: 3.6812
Client 872: 3.3521
Client 1987: 3.4781
Client 829: 3.4998
Client 688: 3.5578
Client 1763: 3.4205
Client 1273: 3.7587
Client 1196: 2.9811
Client 1995: 3.5129
Client 1502: 3.7468
Client 1432: 3.6764
Client 1838: 3.4421
Client 1981: 3.5530
Client 1533: 3.5636
Client 138: 3.4677
Client 1009: 3.3268
Client 1527: 3.5884
Client 507: 3.7900
Client 1311: 3.8666
Client 1980: 2.9691
Client 1328: 2.8108
Client 595: 3.7679
Client 1289: 3.8926
Client 42: 3.2025
Client 833: 3.4606
Client 1477: 3.7803
Client 1288: 3.6784
Client 319: 3.5791
Client 1297: 3.6281
Client 1595: 2.9774
Client 1919: 3.6952
Client 813: 3.4620
Client 1602: 3.3499
Client 553: 3.0581
Client 1733: 3.2759
Client 364: 3.3942
Client 1571: 3.3514
Client 150: 4.1010
Client 1669: 3.1508
Client 1589: 3.5889
Client 1239: 3.6111
Client 20: 3.3661
Client 715: 3.5765
Client 1869: 2.9003
Client 541: 3.5904
Client 1634: 3.4609
Client 1450: 3.5150
Client 842: 3.5175
Client 1789: 3.7822
Client 1402: 3.8095
Client 1114: 3.0084
Client 621: 3.5601
Client 311: 3.8539
