Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'tips_model': 'google/tipsv2-b14', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'none', 'seed': 17, 'backbone_tag': 'tips_b14', 'run_name': 'tips_b14_2000C_5pct_seed17', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading TIPS backbone (google/tipsv2-b14)...
Loading weights:   0%|          | 0/323 [00:00<?, ?it/s]Loading weights: 100%|██████████| 323/323 [00:00<00:00, 13025.66it/s]
TIPS feature dim (mean-pool all tokens): 768
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 1038: 3.5195
Client 1924: 3.7887
Client 1758: 3.5052
Client 970: 3.6597
Client 1228: 3.4862
Client 290: 3.0974
Client 1397: 3.3472
Client 1663: 3.5848
Client 836: 3.6301
Client 1665: 3.9499
Client 1036: 3.6109
Client 1884: 3.7151
Client 688: 3.4107
Client 36: 3.4275
Client 886: 4.0666
Client 762: 3.9537
Client 1170: 3.9700
Client 105: 3.4930
Client 1836: 3.3062
Client 1540: 3.8414
Client 1513: 4.0864
Client 726: 3.6273
Client 103: 3.4493
Client 1965: 3.8718
Client 977: 3.2200
Client 767: 3.5817
Client 1187: 3.4114
Client 1585: 3.8755
Client 10: 4.2446
Client 1777: 3.4888
Client 830: 3.5086
Client 489: 3.4936
Client 239: 3.7233
Client 1140: 3.8988
Client 437: 3.5394
Client 1960: 3.4566
Client 1079: 3.7939
Client 736: 3.2853
Client 119: 4.1605
Client 547: 3.6452
Client 131: 3.6036
Round avg loss: 3.6311 (Best: 3.6311)

--- Round 2/20 ---
Client 1610: 4.0972
Client 564: 3.0832
Client 394: 3.9215
Client 1530: 3.4709
Client 1236: 3.7476
Client 1697: 3.5964
Client 1137: 3.7811
Client 1091: 3.5947
Client 1133: 3.9285
Client 1846: 3.0025
Client 265: 2.8945
Client 512: 3.4461
Client 1348: 3.4614
Client 629: 3.7982
Client 1877: 3.6033
Client 712: 3.3634
Client 653: 3.8735
Client 349: 4.0404
Client 680: 4.0093
Client 192: 3.3337
Client 1861: 3.4635
Client 1177: 3.5983
Client 1184: 3.7775
Client 1602: 3.9515
Client 558: 3.5437
Client 686: 3.9340
Client 19: 3.4429
Client 103: 3.1730
Client 1542: 3.8486
Client 39: 4.0486
Client 956: 3.4969
Client 1525: 3.7513
Client 970: 3.3794
Client 1296: 3.5823
Client 110: 3.6911
Client 1492: 3.4799
Client 406: 4.1379
Client 634: 3.6797
Client 528: 3.8814
Client 153: 3.4168
Client 1532: 3.1227
Client 1464: 3.6949
Client 1863: 3.9027
Client 993: 3.5216
Client 42: 3.7559
Client 1271: 3.0641
Client 1155: 3.5296
Client 1075: 3.7791
Client 1404: 3.6477
Client 283: 3.5925
Client 825: 3.9492
Client 1498: 3.4089
Client 1948: 3.9690
Client 1965: 3.6623
Client 1208: 3.9230
Client 1672: 4.1764
Client 801: 3.8278
Client 375: 3.8417
Client 400: 4.0348
Client 514: 3.6647
Client 1967: 3.0251
Client 308: 3.7781
Client 1385: 4.3739
Client 226: 3.7797
Client 1858: 3.6457
Client 434: 3.9399
Client 102: 3.4676
Client 1724: 3.7279
Client 1993: 3.5243
Client 1099: 3.8711
Client 624: 3.9746
Client 1648: 3.9163
Client 1822: 3.5897
Client 1884: 3.5181
Client 646: 3.4710
Client 1660: 3.9301
Client 647: 3.6683
Client 101: 3.8346
Client 330: 3.9614
Client 1896: 3.4685
Client 858: 3.8866
Client 190: 3.4282
Client 1415: 3.5996
Client 1578: 3.1352
Client 638: 3.4110
Client 1718: 3.6314
Client 513: 4.1897
Client 1346: 3.4049
Client 826: 3.7133
Client 983: 4.1670
Client 1110: 3.6855
Client 174: 3.9438
Client 1112: 4.1345
Client 1303: 3.6318
Client 495: 3.5323
Client 460: 3.8644
Client 1090: 3.7045
Client 1961: 3.7276
Client 543: 3.6060
Client 1179: 3.9945
Round avg loss: 3.6825 (Best: 3.6311)

--- Round 3/20 ---
Client 334: 3.3722
Client 1641: 3.6606
Client 604: 3.5427
Client 100: 4.0565
Client 1484: 3.5331
Client 1818: 3.4263
Client 996: 3.5135
Client 1200: 3.6451
Client 804: 3.8423
Client 1688: 3.8573
Client 455: 3.6758
Client 1134: 2.9767
Client 835: 3.5559
Client 1056: 3.3727
Client 1283: 3.4026
Client 911: 3.7749
Client 158: 3.8116
Client 1981: 3.5363
Client 940: 3.6899
Client 1539: 3.4551
Client 447: 3.3475
Client 469: 3.4439
Client 989: 3.6202
Client 651: 3.9036
Client 1678: 3.4762
Client 386: 3.7135
Client 1986: 3.8983
Client 745: 3.5153
Client 1225: 3.9580
Client 58: 4.0118
Client 1969: 3.0400
Client 1524: 3.6222
Client 1183: 3.8968
Client 1163: 3.6382
Client 1063: 4.0458
Client 865: 3.7868
Client 109: 3.5753
Client 1829: 3.6633
Client 1704: 3.5101
Client 673: 3.6051
Client 1975: 3.8160
Client 1184: 3.5629
Client 346: 3.3236
Client 1904: 3.9316
Client 1138: 4.3153
Client 473: 4.2728
Client 1255: 3.7225
Client 641: 3.9040
Client 753: 3.3985
Client 352: 3.5185
Client 1991: 3.4957
Client 1545: 3.9383
Client 432: 4.1106
Client 621: 3.9184
Client 888: 4.1146
Client 728: 3.9952
Client 919: 3.1158
Client 1211: 3.8131
Client 191: 3.6541
Client 1062: 3.6902
Client 216: 3.8419
Client 1071: 3.4975
Client 21: 4.0847
Client 393: 3.4291
Client 1929: 3.9714
Client 1179: 3.7708
Client 1840: 3.4754
Client 1441: 2.9527
Client 1133: 3.6754
Client 1566: 4.3389
Client 366: 3.6929
Client 920: 3.6906
Client 949: 4.0083
Client 912: 3.8197
Client 1752: 3.0418
Client 1032: 3.9092
Client 280: 3.7040
Client 1098: 3.6239
Client 1125: 3.3605
Client 972: 3.2513
Client 927: 3.4602
Client 24: 3.5324
Client 602: 3.2695
Client 539: 3.6615
Client 376: 3.4149
Client 16: 3.2904
Client 1692: 3.6075
Client 1846: 2.7811
Client 957: 3.3416
Client 690: 3.5177
Client 1540: 3.6532
Client 106: 3.5752
Client 547: 3.4322
Client 201: 3.8961
Client 1060: 3.9039
Client 1366: 3.5179
Client 1432: 3.8894
Client 31: 3.3059
Client 56: 3.1339
Client 231: 3.4012
Round avg loss: 3.6331 (Best: 3.6311)

--- Round 4/20 ---
Client 966: 3.6251
Client 1454: 3.8904
Client 1855: 3.5891
Client 617: 3.5809
Client 1253: 3.6514
Client 417: 3.4640
Client 1597: 3.5861
Client 202: 4.1499
Client 1593: 3.5306
Client 1860: 3.9432
Client 1679: 3.6308
Client 1714: 3.6540
Client 53: 3.7658
Client 932: 3.0714
Client 1098: 3.3901
Client 1681: 3.4129
Client 1555: 3.4426
Client 1892: 3.9289
Client 454: 3.9166
Client 1776: 3.7627
Client 1329: 3.9121
Client 61: 3.5896
Client 1741: 3.8084
Client 819: 3.7478
Client 1626: 4.0538
Client 251: 3.2026
Client 876: 3.7966
Client 1957: 3.4379
Client 119: 3.9073
Client 1512: 3.1739
Client 1104: 3.7123
Client 122: 3.0440
Client 385: 3.5285
Client 1995: 3.5860
Client 1103: 3.5996
Client 537: 3.7444
Client 551: 3.8621
Client 730: 3.8497
Client 711: 3.9503
Client 1925: 3.8003
Client 1113: 3.6429
Client 1190: 3.2694
Client 1678: 3.2535
Client 1997: 2.6566
Client 853: 3.5228
Client 830: 3.2375
Client 1869: 3.5980
Client 15: 3.5559
Client 1076: 3.6494
Client 1536: 3.9406
Client 694: 3.1875
Client 165: 3.8863
Client 1551: 3.7497
Client 1534: 3.0677
Client 1701: 3.8022
Client 68: 3.0809
Client 1282: 4.1658
Client 1496: 4.0201
Client 1771: 3.5658
Client 583: 4.0899
Client 666: 3.7708
Client 658: 3.4148
Client 240: 4.1607
Client 684: 3.7591
Client 260: 3.6201
Client 1102: 3.8245
Client 498: 3.6939
Client 1891: 3.7174
Client 1012: 3.3774
Client 1683: 3.7115
Client 580: 3.6527
Client 906: 3.6190
Client 255: 3.7273
Client 522: 3.9728
Client 511: 3.4578
Client 150: 3.7879
Client 1394: 3.8189
Client 861: 3.2967
Client 635: 2.7726
Client 1402: 3.7167
Client 410: 3.7166
Client 988: 3.5759
Client 748: 3.8930
Client 262: 3.6702
Client 437: 3.3085
Client 1033: 3.6477
Client 1996: 4.0910
Client 1612: 3.4838
Client 1171: 3.5545
Client 310: 3.1440
Client 1606: 3.6168
Client 601: 3.8070
Client 170: 4.0366
Client 892: 3.4847
Client 896: 3.6269
Client 1081: 3.8520
Client 1837: 4.1459
Client 795: 3.8157
Client 1599: 4.0271
Client 1071: 3.3013
Round avg loss: 3.6391 (Best: 3.6311)

--- Round 5/20 ---
Client 1237: 3.3858
Client 1556: 3.9810
Client 1843: 3.1911
Client 315: 3.9728
Client 1358: 3.7309
Client 1145: 3.8440
Client 292: 3.5941
Client 336: 3.1241
Client 1201: 3.7841
Client 1095: 2.9157
Client 1916: 3.8542
Client 649: 3.5580
Client 1010: 3.7839
Client 1644: 3.8293
Client 1788: 3.4285
Client 1804: 3.6188
Client 576: 3.8301
Client 1959: 3.2288
Client 1910: 3.6712
Client 833: 3.4017
Client 134: 3.7166
Client 1263: 3.9974
Client 483: 3.6135
Client 345: 3.7693
Client 1847: 3.6109
Client 1457: 3.7701
Client 309: 3.5971
Client 1593: 3.3049
Client 482: 3.9676
Client 874: 3.0506
Client 1120: 3.5495
Client 658: 3.2003
Client 1106: 3.3455
Client 1552: 3.7144
Client 907: 3.4796
Client 1536: 3.6810
Client 1027: 3.5643
Client 1636: 4.1604
Client 263: 3.5076
Client 591: 3.8697
Client 1922: 3.5911
Client 496: 3.4693
Client 1015: 3.7480
Client 513: 3.9436
Client 1028: 4.0199
Client 391: 3.5265
Client 762: 3.6805
Client 14: 3.6556
Client 1301: 3.8553
Client 250: 3.7414
Client 686: 3.7214
Client 1009: 3.5743
Client 157: 2.9889
Client 881: 4.3105
Client 177: 3.6137
Client 1822: 3.3004
Client 1055: 3.6551
Client 774: 3.9125
Client 499: 3.4783
Client 348: 3.9280
Client 144: 3.9469
Client 1906: 3.5295
Client 607: 3.4097
Client 149: 3.3708
Client 590: 3.4828
Client 695: 4.0419
Client 1857: 3.0919
Client 1563: 3.5357
Client 947: 3.6137
Client 304: 3.4078
Client 1974: 3.7182
Client 306: 3.4347
Client 1522: 3.5303
Client 544: 3.1915
Client 631: 3.6941
Client 785: 3.9206
Client 1768: 3.8909
Client 666: 3.5687
Client 1887: 3.5991
Client 1177: 3.4082
Client 1052: 3.6725
Client 1294: 3.5595
Client 293: 3.7648
Client 893: 3.8015
Client 213: 3.6795
Client 1943: 3.4254
Client 1675: 3.9609
Client 1546: 3.8279
Client 1818: 3.1343
Client 1339: 4.2458
Client 1281: 3.5571
Client 1584: 3.9236
Client 1839: 3.4871
Client 1625: 4.4247
Client 527: 3.8675
Client 485: 4.0748
Client 443: 3.7426
Client 436: 3.7508
Client 1115: 3.1545
Client 1776: 3.5260
Round avg loss: 3.6388 (Best: 3.6311)

--- Round 6/20 ---
Client 756: 3.5638
Client 1718: 3.4010
Client 1488: 3.8010
Client 893: 3.5178
Client 768: 3.5377
Client 553: 3.4777
Client 1935: 3.6803
Client 161: 3.4027
Client 630: 3.4953
Client 828: 3.6149
Client 1989: 3.5843
Client 1861: 3.2567
Client 1324: 3.8721
Client 416: 3.6972
Client 1804: 3.3826
Client 646: 3.1772
Client 24: 3.3364
Client 72: 3.8082
Client 1779: 3.7163
Client 1165: 3.6479
Client 1192: 3.6443
Client 123: 3.7033
Client 720: 3.8375
Client 1382: 3.3906
Client 1331: 3.8816
Client 1007: 3.9261
Client 827: 3.4691
Client 866: 3.4741
Client 1249: 3.6573
Client 531: 3.3546
Client 1411: 3.7325
Client 619: 3.2934
Client 920: 3.3499
Client 1828: 3.9106
Client 1581: 3.8870
Client 1926: 3.5238
Client 332: 3.5227
Client 1540: 3.4518
Client 849: 3.4600
Client 436: 3.5438
Client 387: 3.3816
Client 426: 3.8317
Client 1748: 3.2392
Client 742: 3.8310
Client 1509: 4.0004
Client 1793: 3.8866
Client 1448: 3.4517
Client 1930: 3.7187
Client 401: 3.3311
Client 471: 3.7498
Client 1565: 3.6508
Client 1297: 3.7547
Client 1724: 3.4548
Client 777: 4.1651
Client 146: 3.6132
Client 932: 2.7746
Client 1349: 3.8302
Client 404: 3.8134
Client 727: 4.1063
Client 1477: 3.8315
Client 1025: 3.8466
Client 1601: 3.2019
Client 256: 2.7433
Client 1924: 3.6411
Client 1196: 3.6653
Client 991: 4.0853
Client 1510: 3.8769
Client 904: 4.1210
Client 1667: 4.1485
Client 1323: 3.5905
Client 179: 3.9109
Client 268: 3.8229
Client 482: 3.7266
Client 1799: 4.1344
Client 892: 3.2033
Client 1572: 3.6566
Client 806: 3.9961
Client 466: 3.3160
Client 1403: 3.7162
Client 822: 3.6496
Client 775: 4.1613
Client 995: 3.5342
Client 685: 4.1061
Client 1744: 3.8077
Client 1785: 3.4102
Client 1418: 4.0244
Client 1627: 4.1969
Client 489: 3.2347
Client 669: 4.1646
Client 1947: 3.7842
Client 790: 3.9476
Client 1904: 3.7214
Client 438: 3.7642
Client 1756: 3.4622
Client 355: 3.7761
Client 1009: 3.3302
Client 23: 4.1409
Client 969: 3.5918
Client 200: 3.7060
Client 832: 3.3839
Round avg loss: 3.6570 (Best: 3.6311)

--- Round 7/20 ---
Client 1788: 3.2179
Client 1332: 3.8308
Client 986: 3.8133
Client 203: 3.6841
Client 1965: 3.4902
Client 376: 3.2411
Client 1017: 3.6167
Client 62: 3.6685
Client 541: 3.3881
Client 966: 3.3348
Client 264: 3.7332
Client 407: 4.1808
Client 321: 3.3269
Client 525: 3.7595
Client 300: 3.8456
Client 73: 3.5135
Client 1755: 3.2052
Client 254: 3.7385
Client 596: 2.9794
Client 903: 3.8316
Client 110: 3.4699
Client 179: 3.6445
Client 1841: 3.6664
Client 606: 3.5300
Client 1737: 3.9058
Client 1254: 4.0049
Client 1323: 3.3707
Client 532: 3.7123
Client 1088: 3.6346
Client 637: 3.8538
Client 1325: 3.7764
Client 775: 3.9363
Client 1059: 3.5568
Client 539: 3.4059
Client 1657: 3.6920
Client 1153: 4.1344
Client 69: 3.6618
Client 1590: 3.4864
Client 1326: 3.4835
Client 63: 3.8579
Client 1452: 3.8971
Client 1098: 3.1838
Client 583: 3.8186
Client 1095: 2.7056
Client 1252: 3.8228
Client 1880: 3.8546
Client 146: 3.4160
Client 1441: 2.7424
Client 113: 3.9240
Client 562: 3.9572
Client 603: 3.8851
Client 1261: 3.8034
Client 719: 3.7920
Client 1844: 3.5070
Client 1948: 3.7480
Client 434: 3.6348
Client 1571: 4.1212
Client 1026: 3.3887
Client 220: 3.7239
Client 89: 3.1520
Client 761: 3.3348
Client 762: 3.5011
Client 980: 3.7843
Client 914: 3.1863
Client 674: 3.9562
Client 1644: 3.6195
Client 1553: 3.8111
Client 1009: 3.1657
Client 751: 3.7111
Client 449: 3.8560
Client 16: 3.1537
Client 1230: 3.4796
Client 1654: 3.7172
Client 1629: 3.4897
Client 232: 3.5889
Client 713: 3.9914
Client 1062: 3.4245
Client 1613: 3.1706
Client 304: 3.1658
Client 1743: 3.9366
Client 782: 3.4668
Client 235: 4.2581
Client 1251: 3.7625
Client 1142: 3.4552
Client 1963: 3.9053
Client 162: 3.3537
Client 83: 3.6979
Client 1461: 3.8702
Client 802: 3.5419
Client 1922: 3.3672
Client 224: 4.0314
Client 1385: 4.1604
Client 1521: 3.5282
Client 944: 3.2180
Client 294: 3.3207
Client 1329: 3.7071
Client 403: 3.4632
Client 1121: 3.7581
Client 1656: 3.4687
Client 906: 3.4132
Round avg loss: 3.6105 (Best: 3.6105)

--- Round 8/20 ---
Client 96: 4.3319
Client 1389: 3.5183
Client 1813: 3.9265
Client 1723: 3.7983
Client 549: 3.8863
Client 37: 3.1188
Client 1214: 4.0016
Client 217: 3.5168
Client 1583: 3.8938
Client 196: 3.6705
Client 287: 3.5946
Client 974: 3.4533
Client 451: 4.0527
Client 632: 4.1699
Client 1617: 3.6209
Client 1319: 4.2053
Client 615: 3.3906
Client 620: 3.5004
Client 1240: 3.8706
Client 677: 3.8288
Client 1131: 3.4657
Client 34: 3.6478
Client 895: 4.0340
Client 181: 3.2609
Client 786: 3.0224
Client 6: 4.0459
Client 1299: 3.5737
Client 944: 3.0252
Client 212: 3.3235
Client 1794: 3.4543
Client 668: 3.8927
Client 1099: 3.6779
Client 1542: 3.6309
Client 662: 3.8320
Client 1507: 3.9385
Client 940: 3.4611
Client 1897: 4.1216
Client 1568: 2.7026
Client 117: 3.7217
Client 1782: 3.5306
Client 997: 3.5344
Client 190: 3.2025
Client 1094: 2.6646
Client 1323: 3.2282
Client 958: 3.4722
Client 608: 3.2831
Client 1244: 3.1680
Client 1902: 3.4488
Client 251: 2.9606
Client 1484: 3.3021
Client 1775: 3.5984
Client 1208: 3.7299
Client 1701: 3.5865
Client 1364: 3.6447
Client 315: 3.6911
Client 1560: 3.8589
Client 1960: 3.2592
Client 145: 3.9898
Client 1387: 3.5244
Client 659: 4.2628
Client 1392: 3.4864
Client 79: 3.9076
Client 1746: 3.8348
Client 1724: 3.2417
Client 1899: 3.8093
Client 1951: 3.4125
Client 1171: 3.3239
Client 410: 3.4993
Client 1790: 3.4695
Client 604: 3.3108
Client 1532: 2.8831
Client 858: 3.6630
Client 1626: 3.8670
Client 174: 3.7318
Client 221: 3.3114
Client 1668: 3.7892
Client 1567: 3.6963
Client 780: 3.6243
Client 1639: 3.3432
Client 115: 4.0033
Client 1002: 3.4173
Client 1053: 3.3749
Client 839: 2.8534
Client 847: 3.5528
Client 1634: 3.3658
Client 1562: 3.2074
Client 1382: 3.1477
Client 539: 3.3037
Client 1181: 3.6827
Client 488: 3.5692
Client 1152: 3.7507
Client 1027: 3.3276
Client 1504: 3.8044
Client 829: 3.4649
Client 1233: 3.4288
Client 264: 3.5205
Client 1580: 3.5040
Client 1506: 3.5669
Client 454: 3.7285
Client 1773: 4.0488
Round avg loss: 3.5695 (Best: 3.5695)

--- Round 9/20 ---
Client 678: 3.3661
Client 1702: 3.6507
Client 474: 3.9142
Client 1347: 3.3884
Client 650: 3.7466
Client 964: 3.8131
Client 644: 3.9677
Client 1618: 3.4486
Client 1919: 2.8206
Client 432: 3.8511
Client 1270: 3.5988
Client 202: 3.9155
Client 1709: 3.3779
Client 419: 3.7678
Client 1540: 3.3580
Client 1086: 3.4940
Client 958: 3.2749
Client 426: 3.6247
Client 900: 3.6889
Client 892: 3.1074
Client 748: 3.7336
Client 1664: 3.3036
Client 894: 3.6104
Client 1264: 3.4372
Client 107: 3.8603
Client 407: 3.9215
Client 1967: 2.8539
Client 249: 3.6405
Client 510: 3.9462
Client 11: 4.1329
Client 530: 3.6197
Client 104: 3.1644
Client 1820: 3.6166
Client 535: 3.7005
Client 1778: 3.8644
Client 1458: 3.3897
Client 740: 3.8058
Client 1698: 3.5534
Client 877: 3.8262
Client 791: 3.7787
Client 1446: 3.6753
Client 93: 3.5250
Client 1094: 2.3474
Client 1146: 3.7411
Client 1067: 3.5988
Client 1942: 4.0397
Client 1568: 2.4665
Client 31: 3.0679
Client 48: 3.6650
Client 1287: 3.8490
Client 1108: 3.3110
Client 1549: 3.7557
Client 663: 3.4365
Client 1434: 3.9306
Client 1212: 3.6006
Client 658: 3.0162
Client 1661: 3.6684
Client 1603: 4.2895
Client 1364: 3.4106
Client 1812: 3.5787
Client 353: 3.6235
Client 1610: 3.8460
Client 733: 3.3108
Client 1199: 4.0007
Client 1246: 3.4096
Client 1352: 3.5675
Client 649: 3.3472
Client 1226: 3.4394
Client 488: 3.3672
Client 1691: 3.8054
Client 544: 2.9786
Client 1170: 3.7696
Client 906: 3.2065
Client 1890: 3.6883
Client 914: 2.9871
Client 226: 3.5612
Client 262: 3.4489
Client 1839: 3.2751
Client 281: 3.1825
Client 929: 3.5345
Client 1039: 3.4046
Client 313: 3.3572
Client 1471: 3.6172
Client 911: 3.5739
Client 1879: 3.3975
Client 1201: 3.5535
Client 14: 3.3747
Client 1821: 3.3087
Client 15: 3.4201
Client 354: 4.0223
Client 783: 3.8036
Client 769: 3.6587
Client 1346: 3.1491
Client 1432: 3.6397
Client 816: 3.9659
Client 203: 3.4626
Client 573: 3.8791
Client 392: 3.3490
Client 414: 4.1761
Client 288: 3.9445
Round avg loss: 3.5532 (Best: 3.5532)

--- Round 10/20 ---
Client 1459: 4.1462
Client 37: 2.9430
Client 1242: 3.3317
Client 1923: 3.7415
Client 1950: 3.6170
Client 958: 3.1562
Client 669: 3.9309
Client 307: 3.5761
Client 974: 3.2377
Client 452: 3.2301
Client 1970: 3.4543
Client 864: 3.4930
Client 1433: 3.7565
Client 740: 3.5356
Client 535: 3.4566
Client 1455: 4.0069
Client 1492: 3.2610
Client 1834: 3.6936
Client 915: 4.4874
Client 961: 3.4199
Client 183: 3.6135
Client 352: 3.2367
Client 215: 3.6722
Client 507: 3.7543
Client 1020: 4.2099
Client 510: 3.7446
Client 637: 3.6938
Client 209: 3.6454
Client 531: 3.1260
Client 1059: 3.3086
Client 1481: 3.4854
Client 1189: 3.4761
Client 527: 3.6110
Client 661: 3.8409
Client 923: 3.8771
Client 534: 3.1895
Client 1041: 3.2199
Client 800: 3.9968
Client 16: 2.9800
Client 927: 3.1747
Client 1646: 4.1290
Client 1839: 3.0579
Client 548: 3.2777
Client 1533: 3.4955
Client 331: 3.4347
Client 1954: 3.3407
Client 1053: 3.1341
Client 434: 3.4452
Client 436: 3.3694
Client 213: 3.4694
Client 66: 3.8604
Client 732: 3.8636
Client 232: 3.3690
Client 1463: 3.9531
Client 82: 3.8061
Client 385: 3.2936
Client 725: 3.5512
Client 1568: 2.3638
Client 668: 3.6247
Client 465: 3.9916
Client 429: 3.8360
Client 1036: 3.3739
Client 358: 3.7070
Client 333: 3.7778
Client 1730: 3.7597
Client 1903: 3.6644
Client 1179: 3.6299
Client 1266: 3.5788
Client 19: 3.2379
Client 1000: 3.6315
Client 1890: 3.4869
Client 1745: 4.0484
Client 1458: 3.1825
Client 1564: 3.1742
Client 1670: 3.5281
Client 1338: 3.2697
Client 941: 3.9421
Client 841: 4.0830
Client 849: 3.2147
Client 686: 3.5470
Client 1064: 3.5699
Client 1108: 3.0156
Client 953: 3.9101
Client 1190: 3.1146
Client 1814: 3.5070
Client 1726: 3.8080
Client 116: 3.7121
Client 54: 3.5546
Client 182: 3.5994
Client 130: 3.7151
Client 1279: 3.9365
Client 343: 3.3469
Client 581: 3.7222
Client 1567: 3.4630
Client 1187: 3.1571
Client 1656: 3.2932
Client 783: 3.5798
Client 69: 3.4060
Client 318: 3.1806
Client 1687: 3.8891
Round avg loss: 3.5432 (Best: 3.5432)

--- Round 11/20 ---
Client 586: 3.4844
Client 382: 3.2722
Client 1654: 3.5054
Client 683: 3.4626
Client 1710: 3.7539
Client 1522: 3.2996
Client 335: 3.1831
Client 1871: 3.7132
Client 1496: 3.7957
Client 1754: 3.8364
Client 697: 3.8095
Client 1903: 3.4314
Client 1994: 3.7179
Client 654: 3.8900
Client 1001: 3.8454
Client 478: 3.2089
Client 1154: 3.8267
Client 939: 3.8146
Client 1970: 3.2533
Client 1695: 3.7351
Client 600: 3.7034
Client 1329: 3.5459
Client 1507: 3.6820
Client 1280: 3.5061
Client 1446: 3.4718
Client 849: 2.9872
Client 442: 3.3455
Client 345: 3.5289
Client 1160: 3.7645
Client 1227: 3.7635
Client 875: 3.6299
Client 1863: 3.6262
Client 1803: 3.4514
Client 1916: 3.6003
Client 634: 3.4699
Client 951: 4.1925
Client 1114: 3.6092
Client 635: 2.5685
Client 1295: 4.4261
Client 127: 3.5170
Client 1445: 3.7532
Client 1574: 3.6386
Client 1612: 3.1830
Client 1082: 3.6171
Client 1531: 3.2253
Client 676: 3.3358
Client 272: 3.8638
Client 1980: 3.9504
Client 1977: 3.7996
Client 669: 3.7981
Client 76: 3.3316
Client 9: 3.6386
Client 1498: 3.2282
Client 1973: 3.8586
Client 622: 3.8848
Client 1610: 3.6349
Client 205: 3.5759
Client 173: 3.5271
Client 742: 3.5636
Client 1200: 3.4028
Client 233: 4.4066
Client 1024: 3.5990
Client 432: 3.6771
Client 1883: 3.6789
Client 178: 3.5924
Client 1663: 3.3351
