Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'tips_model': 'google/tipsv2-b14', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'none', 'seed': 27, 'backbone_tag': 'tips_b14', 'run_name': 'tips_b14_2000C_5pct_seed27', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading TIPS backbone (google/tipsv2-b14)...
Loading weights:   0%|          | 0/323 [00:00<?, ?it/s]Loading weights: 100%|██████████| 323/323 [00:00<00:00, 10660.44it/s]
TIPS feature dim (mean-pool all tokens): 768
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 1998: 2.8771
Client 802: 3.4712
Client 1539: 3.9114
Client 618: 3.5780
Client 1866: 3.5514
Client 1534: 4.0017
Client 1629: 3.0562
Client 1907: 3.7097
Client 76: 3.2757
Client 1588: 3.5758
Client 1392: 3.8506
Client 1086: 3.3331
Client 173: 3.6424
Client 348: 4.3360
Client 941: 3.6073
Client 1449: 3.9643
Client 310: 3.1406
Client 542: 4.0202
Client 1106: 3.4878
Client 104: 3.7398
Client 354: 4.0298
Client 1997: 3.3214
Client 1982: 3.2974
Client 30: 3.5488
Client 925: 3.7075
Client 1596: 4.0278
Client 309: 3.9303
Client 709: 3.9914
Client 1822: 3.5231
Client 1175: 4.0336
Client 1176: 3.3422
Client 851: 3.6626
Client 630: 3.4312
Client 896: 3.5683
Client 1786: 3.9304
Client 1670: 3.2116
Client 957: 3.5880
Client 722: 3.8501
Client 25: 3.0331
Client 739: 4.1028
Client 321: 3.4060
Round avg loss: 3.6129 (Best: 3.6129)

--- Round 2/20 ---
Client 1600: 3.8161
Client 543: 2.9407
Client 363: 3.3998
Client 989: 3.4004
Client 731: 3.8649
Client 1799: 3.6136
Client 1057: 4.1829
Client 125: 3.5881
Client 1059: 3.5628
Client 510: 3.5501
Client 348: 4.1674
Client 425: 3.2319
Client 1565: 3.4945
Client 1505: 3.5804
Client 1001: 3.8444
Client 1138: 3.8754
Client 187: 3.6504
Client 685: 3.6390
Client 692: 3.4097
Client 1564: 3.6763
Client 117: 3.6150
Client 805: 4.1005
Client 703: 3.4024
Client 1302: 3.9691
Client 234: 3.8150
Client 618: 3.3172
Client 520: 3.8532
Client 1630: 3.6380
Client 1424: 4.0562
Client 1412: 4.0232
Client 168: 3.9745
Client 614: 3.1238
Client 935: 3.5512
Client 949: 3.8380
Client 583: 3.4497
Client 1051: 3.9877
Client 240: 3.5269
Client 1199: 3.6702
Client 46: 3.7816
Client 1857: 3.5016
Client 443: 3.5407
Client 1811: 3.8409
Client 1583: 3.6764
Client 978: 3.6955
Client 1135: 3.4292
Client 1111: 3.1983
Client 1832: 3.3218
Client 1983: 3.5580
Client 1403: 3.5112
Client 247: 3.2817
Client 7: 3.1608
Client 1213: 3.6531
Client 763: 3.4563
Client 1632: 3.8232
Client 388: 3.4571
Client 606: 3.7745
Client 1432: 4.0125
Client 1257: 3.3733
Client 1751: 3.9370
Client 198: 3.6870
Client 65: 3.4258
Client 1151: 3.6957
Client 866: 3.4172
Client 840: 3.3254
Client 1527: 3.4838
Client 943: 3.8487
Client 1508: 3.8593
Client 370: 4.1030
Client 1834: 3.5912
Client 1964: 3.4940
Client 1728: 4.0607
Client 720: 3.8550
Client 1519: 3.5535
Client 29: 3.6742
Client 1271: 4.3641
Client 389: 2.8069
Client 464: 3.5148
Client 780: 3.3760
Client 392: 3.9070
Client 1716: 3.5986
Client 1528: 3.7940
Client 674: 3.4226
Client 1701: 3.4605
Client 785: 3.8959
Client 1692: 3.4019
Client 1802: 3.4068
Client 128: 3.1739
Client 706: 3.6133
Client 86: 3.6767
Client 375: 3.6314
Client 1744: 3.7183
Client 160: 4.0352
Client 603: 3.6993
Client 476: 4.1008
Client 281: 3.1146
Client 1945: 3.4184
Client 946: 3.7666
Client 1238: 2.4968
Client 1688: 2.9725
Client 977: 3.9484
Round avg loss: 3.6177 (Best: 3.6129)

--- Round 3/20 ---
Client 209: 3.6364
Client 476: 3.8730
Client 1218: 3.8917
Client 754: 3.5706
Client 1752: 3.6588
Client 574: 3.6235
Client 62: 3.8455
Client 1349: 2.9995
Client 1005: 3.3080
Client 330: 3.5416
Client 639: 4.0917
Client 1095: 3.2655
Client 957: 3.3308
Client 437: 3.4834
Client 1702: 3.2834
Client 895: 3.4578
Client 1647: 3.2481
Client 622: 3.8704
Client 1372: 4.1983
Client 416: 3.5939
Client 1043: 3.4405
Client 1673: 3.7384
Client 1659: 3.8407
Client 307: 3.2458
Client 1471: 3.5414
Client 1465: 3.4118
Client 680: 3.5185
Client 1164: 3.7843
Client 1416: 3.7324
Client 118: 4.2313
Client 1845: 3.7190
Client 464: 3.2994
Client 255: 3.4452
Client 961: 3.7546
Client 1245: 3.8134
Client 1260: 3.7413
Client 1432: 3.7653
Client 162: 3.4381
Client 499: 3.7605
Client 888: 3.5646
Client 651: 3.3120
Client 627: 3.0273
Client 89: 3.6367
Client 258: 4.1446
Client 211: 3.4342
Client 820: 3.7807
Client 1821: 3.4307
Client 177: 4.0773
Client 766: 3.5365
Client 1884: 3.6786
Client 418: 3.5746
Client 339: 3.8137
Client 1543: 3.8312
Client 1117: 3.4380
Client 1508: 3.5779
Client 1453: 3.1944
Client 1958: 3.9404
Client 41: 3.7935
Client 383: 3.7111
Client 1927: 3.5038
Client 909: 3.6500
Client 1883: 4.0510
Client 103: 3.2439
Client 1188: 3.7376
Client 1223: 3.9207
Client 1067: 4.1222
Client 1676: 4.0420
Client 1742: 3.3510
Client 1232: 3.9623
Client 454: 4.4568
Client 1904: 3.9126
Client 1106: 3.2649
Client 415: 3.2187
Client 193: 4.1315
Client 1143: 3.3244
Client 1225: 3.6050
Client 1118: 3.3821
Client 1569: 3.1464
Client 908: 3.5061
Client 748: 3.9106
Client 675: 3.6020
Client 1300: 3.3155
Client 1029: 3.9034
Client 426: 3.8281
Client 802: 3.2127
Client 1425: 3.8435
Client 390: 3.0260
Client 331: 3.1335
Client 17: 3.8376
Client 716: 3.7460
Client 492: 3.5224
Client 410: 3.4227
Client 1487: 3.7837
Client 659: 3.0728
Client 1860: 3.5299
Client 1972: 3.6472
Client 778: 3.7145
Client 963: 3.3720
Client 692: 3.1860
Client 135: 3.8679
Round avg loss: 3.6150 (Best: 3.6129)

--- Round 4/20 ---
Client 501: 3.0966
Client 1218: 3.6745
Client 150: 3.0496
Client 1192: 3.6888
Client 1567: 4.0032
Client 1501: 3.8379
Client 1782: 3.7940
Client 98: 3.4242
Client 1427: 3.5100
Client 1629: 2.8491
Client 1294: 3.7087
Client 266: 4.1474
Client 96: 3.7983
Client 1703: 4.0736
Client 1238: 2.2787
Client 1003: 3.6355
Client 1115: 3.6644
Client 191: 3.0405
Client 917: 3.7417
Client 212: 3.4928
Client 1349: 2.8345
Client 1532: 3.5198
Client 274: 3.6543
Client 629: 3.4500
Client 1347: 3.7294
Client 1174: 3.8877
Client 1740: 3.7170
Client 995: 3.8191
Client 1914: 3.2087
Client 1437: 3.8765
Client 679: 3.6417
Client 1470: 3.8148
Client 1084: 3.6812
Client 1974: 3.4295
Client 1106: 3.1072
Client 783: 3.6198
Client 1704: 3.3478
Client 688: 3.3539
Client 1274: 3.7724
Client 1879: 3.1586
Client 129: 3.7147
Client 1023: 3.7487
Client 707: 3.7207
Client 740: 3.7634
Client 1522: 3.7317
Client 987: 3.3554
Client 1930: 3.1404
Client 616: 3.9988
Client 1634: 3.4358
Client 998: 3.6182
Client 385: 3.6515
Client 1259: 3.3416
Client 1339: 3.3557
Client 453: 3.2306
Client 1081: 3.7126
Client 1503: 3.7284
Client 1257: 3.1920
Client 1138: 3.6366
Client 491: 3.1873
Client 456: 4.2546
Client 1493: 4.1703
Client 715: 3.7278
Client 221: 2.4812
Client 631: 3.9494
Client 1416: 3.4659
Client 604: 3.5349
Client 1315: 3.3151
Client 337: 3.9437
Client 1565: 3.2572
Client 825: 3.2293
Client 1000: 4.0531
Client 545: 3.3435
Client 860: 3.5611
Client 536: 4.0349
Client 58: 3.7674
Client 1706: 3.7434
Client 368: 3.8459
Client 224: 3.7645
Client 1078: 3.4250
Client 945: 3.5389
Client 1093: 3.3310
Client 84: 3.5545
Client 1562: 3.4550
Client 116: 3.8456
Client 914: 3.4038
Client 1737: 3.1795
Client 494: 3.7230
Client 1605: 3.6227
Client 538: 3.1023
Client 1904: 3.6975
Client 202: 3.7205
Client 226: 3.6947
Client 312: 3.7673
Client 1591: 3.4993
Client 500: 3.8277
Client 609: 3.6795
Client 1129: 3.9719
Client 1616: 3.4800
Client 1451: 3.9866
Client 1160: 3.7215
Round avg loss: 3.5707 (Best: 3.5707)

--- Round 5/20 ---
Client 1678: 3.9180
Client 886: 3.5843
Client 1268: 3.8137
Client 1905: 3.3479
Client 529: 3.4904
Client 561: 3.8279
Client 1095: 3.0656
Client 83: 3.5604
Client 1724: 4.0432
Client 356: 3.2331
Client 1320: 3.2303
Client 114: 3.4018
Client 1545: 3.0295
Client 935: 3.2536
Client 1978: 3.7769
Client 1495: 3.5645
Client 253: 3.4553
Client 174: 4.1850
Client 1585: 3.8732
Client 500: 3.6467
Client 1965: 3.6050
Client 1622: 3.7963
Client 1105: 3.3777
Client 1832: 3.0099
Client 689: 3.2439
Client 1403: 3.2980
Client 1307: 3.2919
Client 307: 3.0818
Client 225: 4.0146
Client 1477: 3.1854
Client 1551: 3.7889
Client 47: 3.7050
Client 1520: 4.0015
Client 466: 3.4435
Client 50: 3.0454
Client 1673: 3.5121
Client 1090: 3.9342
Client 525: 3.2653
Client 1011: 3.5918
Client 695: 3.9360
Client 1498: 3.6061
Client 5: 2.8096
Client 871: 3.6398
Client 1291: 3.1732
Client 1093: 3.1250
Client 45: 3.6876
Client 764: 3.7658
Client 576: 3.5521
Client 1376: 3.4608
Client 195: 3.7551
Client 254: 3.6704
Client 365: 3.8814
Client 1707: 3.5654
Client 1252: 3.3038
Client 1626: 3.6929
Client 1813: 3.5312
Client 361: 3.6694
Client 39: 3.6805
Client 1147: 2.9762
Client 584: 3.0643
Client 996: 3.9706
Client 1700: 3.5430
Client 1321: 3.5129
Client 1522: 3.4822
Client 1962: 3.9797
Client 92: 3.4773
Client 762: 3.5171
Client 1425: 3.6378
Client 1200: 3.6151
Client 252: 3.3394
Client 1008: 3.9105
Client 1323: 3.7222
Client 309: 3.7086
Client 672: 3.9305
Client 952: 3.5445
Client 691: 3.5431
Client 1983: 3.3203
Client 574: 3.3487
Client 1511: 3.5834
Client 1512: 3.5861
Client 409: 3.6614
Client 1210: 3.8835
Client 682: 2.6967
Client 530: 3.6361
Client 394: 3.7589
Client 1587: 3.7185
Client 840: 3.0458
Client 1028: 3.9964
Client 943: 3.5979
Client 1096: 3.7196
Client 277: 3.5144
Client 133: 3.8561
Client 882: 3.1600
Client 1331: 3.2017
Client 890: 3.9474
Client 803: 3.5455
Client 1741: 3.6783
Client 1308: 3.5454
Client 1999: 4.9920
Client 1204: 3.3425
Round avg loss: 3.5581 (Best: 3.5581)

--- Round 6/20 ---
Client 788: 3.6890
Client 698: 3.9221
Client 890: 3.7238
Client 892: 3.9020
Client 1771: 3.5014
Client 328: 4.0457
Client 1849: 3.2578
Client 143: 3.8078
Client 252: 3.0564
Client 286: 3.4201
Client 1870: 3.6236
Client 1406: 2.9418
Client 880: 4.0373
Client 1598: 3.6530
Client 385: 3.4252
Client 1581: 3.4910
Client 1520: 3.7374
Client 290: 3.7015
Client 1838: 3.7357
Client 579: 4.2180
Client 1005: 3.1083
Client 1863: 2.9633
Client 1042: 3.8483
Client 1478: 3.6131
Client 1916: 3.7869
Client 797: 3.6918
Client 679: 3.4564
Client 1526: 3.6328
Client 366: 3.4558
Client 548: 3.7663
Client 684: 3.6606
Client 191: 2.8304
Client 207: 3.5864
Client 1858: 3.5295
Client 1786: 3.7042
Client 1766: 3.5248
Client 145: 4.0866
Client 1012: 3.5560
Client 338: 3.3780
Client 857: 3.4421
Client 57: 3.6681
Client 1874: 3.6560
Client 1064: 3.5686
Client 1141: 3.6057
Client 30: 3.3561
Client 1984: 3.6154
Client 1750: 3.8092
Client 21: 3.6873
Client 1320: 2.9775
Client 1327: 3.2242
Client 376: 3.9880
Client 520: 3.6007
Client 1035: 3.9287
Client 1462: 3.3015
Client 998: 3.3919
Client 1884: 3.4455
Client 1959: 3.8216
Client 43: 3.2981
Client 628: 2.7066
Client 1375: 3.3201
Client 1633: 4.2939
Client 1669: 4.0331
Client 1623: 3.6784
Client 990: 3.6043
Client 1808: 3.5335
Client 251: 3.4453
Client 1762: 3.4676
Client 1014: 4.2324
Client 1122: 4.4446
Client 1422: 3.6747
Client 834: 3.4681
Client 1101: 4.0510
Client 803: 3.3588
Client 1155: 3.4050
Client 796: 3.3604
Client 663: 3.9336
Client 1780: 3.5733
Client 669: 3.9146
Client 1136: 3.5428
Client 500: 3.5022
Client 3: 3.4195
Client 1491: 3.4693
Client 516: 3.8957
Client 24: 2.8907
Client 1404: 3.3289
Client 1222: 3.5054
Client 1672: 3.8586
Client 1359: 3.7810
Client 1736: 3.6878
Client 916: 3.7527
Client 864: 3.4964
Client 337: 3.7320
Client 1593: 3.9487
Client 1388: 3.5779
Client 1029: 3.6297
Client 771: 3.4889
Client 117: 3.3169
Client 451: 3.1276
Client 1477: 2.9224
Client 1367: 3.5510
Round avg loss: 3.5838 (Best: 3.5581)

--- Round 7/20 ---
Client 1989: 3.7557
Client 1097: 4.2306
Client 861: 3.8423
Client 1763: 3.5341
Client 1127: 3.7449
Client 88: 3.5945
Client 1025: 3.4540
Client 1150: 3.9934
Client 563: 3.8221
Client 384: 3.3149
Client 1273: 3.7125
Client 1690: 3.2659
Client 1786: 3.5348
Client 261: 3.4198
Client 265: 3.8860
Client 1026: 3.8488
Client 1448: 3.3058
Client 1831: 3.2701
Client 999: 3.4616
Client 395: 3.9389
Client 19: 3.4600
Client 1549: 3.5641
Client 1020: 3.2521
Client 1998: 2.5967
Client 1126: 3.3782
Client 897: 3.4085
Client 1915: 3.7240
Client 1004: 3.8082
Client 394: 3.5815
Client 166: 3.4011
Client 1272: 3.8626
Client 1871: 3.6441
Client 785: 3.6892
Client 327: 3.7088
Client 427: 3.6441
Client 1533: 3.6615
Client 991: 3.3417
Client 1473: 3.7450
Client 1725: 3.8492
Client 551: 3.4694
Client 480: 3.4989
Client 627: 2.7727
Client 1898: 3.6341
Client 958: 3.6826
Client 1278: 3.9351
Client 1060: 3.2758
Client 855: 3.3857
Client 101: 3.7469
Client 997: 3.7711
Client 778: 3.4716
Client 904: 3.5117
Client 1203: 3.5567
Client 1353: 3.5708
Client 1550: 3.5166
Client 422: 3.5968
Client 195: 3.5303
Client 611: 3.1654
Client 575: 4.2229
Client 1509: 3.4074
Client 1087: 3.5318
Client 1606: 3.8152
Client 1277: 3.4089
Client 296: 3.7265
Client 1422: 3.4669
Client 105: 3.6306
Client 1882: 3.8282
Client 228: 3.4575
Client 1709: 3.6289
Client 750: 3.5159
Client 939: 3.2459
Client 838: 3.6064
Client 1151: 3.4511
Client 976: 4.0181
Client 1904: 3.5494
Client 822: 3.6849
Client 450: 3.9528
Client 840: 2.8746
Client 297: 3.5351
Client 1381: 3.7519
Client 632: 4.0936
Client 139: 4.1821
Client 1452: 3.3957
Client 947: 3.8492
Client 1301: 3.4949
Client 530: 3.3728
Client 894: 3.7523
Client 1661: 3.5820
Client 1019: 3.5845
Client 1455: 4.1545
Client 1388: 3.3624
Client 1436: 3.3638
Client 1752: 3.4240
Client 1710: 3.7524
Client 73: 3.9556
Client 1751: 3.7060
Client 1042: 3.6192
Client 67: 3.7605
Client 1134: 4.1131
Client 1573: 3.2261
Client 1423: 3.9757
Round avg loss: 3.6037 (Best: 3.5581)

--- Round 8/20 ---
Client 1010: 3.5188
Client 1938: 3.4487
Client 1883: 3.8507
Client 1506: 3.4065
Client 1417: 3.7151
Client 1639: 3.8122
Client 1602: 3.7498
Client 12: 3.4881
Client 996: 3.6998
Client 160: 3.8155
Client 1579: 3.9645
Client 1375: 3.1009
Client 517: 3.2920
Client 373: 3.3333
Client 347: 3.2245
Client 574: 3.1831
Client 1207: 3.3665
Client 1485: 3.2599
Client 1016: 3.5722
Client 1970: 3.9776
Client 1111: 2.9684
Client 1721: 3.5572
Client 1655: 3.3037
Client 1230: 3.9860
Client 1116: 4.0274
Client 920: 4.0927
Client 1382: 3.7609
Client 1399: 3.7472
Client 781: 4.1396
Client 869: 3.8929
Client 1633: 4.0565
Client 1770: 3.7212
Client 1387: 3.7680
Client 1675: 3.2255
Client 1244: 3.8319
Client 1106: 2.9348
Client 1799: 3.3409
Client 1428: 3.6769
Client 1357: 2.9557
Client 195: 3.3950
Client 934: 3.6119
Client 1302: 3.7125
Client 509: 3.7225
Client 968: 3.5494
Client 1752: 3.2712
Client 36: 4.0158
Client 1952: 3.6546
Client 857: 3.1824
Client 442: 3.9219
Client 1225: 3.2973
Client 91: 4.0661
Client 1197: 4.0201
Client 1706: 3.5160
Client 1499: 3.9890
Client 770: 3.1534
Client 1093: 2.8990
Client 671: 3.9033
Client 1438: 3.7159
Client 181: 3.9177
Client 1632: 3.5729
Client 1045: 3.5594
Client 536: 3.8803
Client 1157: 3.7193
Client 1458: 3.7867
Client 1286: 3.6743
Client 1599: 3.1396
Client 582: 3.8684
Client 1007: 3.6363
Client 1927: 3.2679
Client 1885: 3.7859
Client 749: 3.5986
Client 497: 3.3473
Client 1746: 3.6115
Client 849: 3.2562
Client 1521: 3.7651
Client 1811: 3.5711
Client 201: 3.6342
Client 1751: 3.5777
Client 720: 3.6244
Client 428: 4.1243
Client 445: 3.9235
Client 774: 3.4898
Client 326: 4.0753
Client 133: 3.6597
Client 986: 3.5605
Client 105: 3.3822
Client 477: 3.4642
Client 1659: 3.5947
Client 118: 3.9772
Client 1530: 3.4179
Client 678: 3.7344
Client 1004: 3.5178
Client 1610: 3.5355
Client 123: 3.4007
Client 115: 3.4717
Client 907: 3.5936
Client 1971: 3.7218
Client 295: 3.7051
Client 243: 4.1167
Client 1005: 2.9761
Round avg loss: 3.6060 (Best: 3.5581)

--- Round 9/20 ---
Client 864: 3.2763
Client 67: 3.4912
Client 1569: 2.9104
Client 226: 3.4150
Client 500: 3.3638
Client 869: 3.7023
Client 710: 3.8004
Client 785: 3.4321
Client 1060: 3.0653
Client 970: 3.0715
Client 910: 3.7225
Client 1369: 3.5076
Client 1340: 3.4969
Client 1128: 3.9711
Client 1964: 3.2714
Client 1375: 2.8922
Client 7: 2.9419
Client 1581: 3.2650
Client 1443: 3.9257
Client 1058: 3.4771
Client 812: 3.5981
Client 1680: 3.3881
Client 242: 3.5494
Client 607: 3.7553
Client 1391: 3.6800
Client 1782: 3.5317
Client 1470: 3.5429
Client 1309: 3.8678
Client 1542: 3.1443
Client 1941: 3.9444
Client 1163: 3.1949
Client 798: 3.5739
Client 31: 3.5229
Client 954: 4.1066
Client 588: 3.5397
Client 1357: 2.7348
Client 1551: 3.6143
Client 1993: 3.9109
Client 401: 3.2107
Client 1658: 3.1866
Client 1374: 2.9445
Client 474: 3.8185
Client 658: 3.6165
Client 235: 3.6924
Client 1140: 3.0970
Client 1006: 3.5978
Client 1501: 3.5687
Client 215: 2.9760
Client 682: 2.5767
Client 144: 4.1384
Client 240: 3.3182
Client 861: 3.6004
Client 1974: 3.2558
Client 948: 3.7284
Client 929: 3.6294
Client 396: 3.5768
Client 1645: 3.6035
Client 348: 3.9493
Client 278: 3.8612
Client 134: 3.7588
Client 1371: 3.4797
Client 1503: 3.4848
Client 1630: 3.3811
Client 1141: 3.4032
Client 1158: 3.6455
Client 1989: 3.4740
Client 1446: 3.3543
Client 1495: 3.3328
Client 461: 3.4608
Client 280: 3.5758
Client 1228: 3.9894
Client 454: 4.2501
Client 1571: 3.4131
Client 562: 3.7650
Client 1775: 3.8305
Client 1067: 3.9165
Client 1281: 3.6817
Client 1266: 3.9729
Client 1328: 3.3044
Client 1083: 3.7253
Client 1590: 3.6615
Client 1897: 3.4527
Client 305: 3.7101
Client 395: 3.7281
Client 696: 3.8968
Client 169: 3.2429
Client 198: 3.4396
Client 135: 3.6398
Client 523: 3.1233
Client 293: 3.3959
Client 156: 4.1160
Client 193: 3.8638
Client 382: 3.5999
Client 1504: 3.4663
Client 1355: 3.6410
Client 380: 3.4672
Client 1024: 3.7577
Client 422: 3.4215
Client 609: 3.4484
Client 1154: 3.4800
Round avg loss: 3.5290 (Best: 3.5290)

--- Round 10/20 ---
Client 105: 3.2485
Client 696: 3.6649
Client 157: 3.7722
Client 331: 2.9067
Client 1488: 4.1303
Client 213: 3.5505
Client 33: 3.6410
Client 1831: 3.0606
Client 1824: 4.0667
Client 1104: 4.1495
Client 1542: 2.9265
Client 383: 3.4542
Client 464: 3.1191
Client 76: 3.0389
Client 583: 3.1469
Client 59: 3.5683
Client 1929: 3.9649
Client 224: 3.5642
Client 1588: 3.3242
Client 102: 3.6250
Client 659: 2.8656
Client 1297: 3.4989
Client 599: 3.4789
Client 1966: 3.6200
Client 1639: 3.6128
Client 781: 3.9768
Client 784: 3.4591
Client 294: 3.8830
Client 978: 3.4836
Client 1587: 3.5184
Client 747: 4.0406
Client 858: 4.2427
Client 830: 3.4556
Client 548: 3.4777
Client 1875: 3.6870
Client 827: 3.3939
Client 1282: 3.6438
Client 792: 3.5003
Client 1964: 3.1294
Client 483: 3.5931
Client 831: 4.4958
Client 1253: 3.1828
Client 1477: 2.7851
Client 1458: 3.5555
Client 117: 3.1573
Client 1696: 3.4436
Client 19: 3.1430
Client 903: 3.6717
Client 541: 3.3137
Client 492: 3.3212
Client 1228: 3.7521
Client 1755: 3.4733
Client 1728: 3.8589
Client 269: 3.7440
Client 376: 3.7451
Client 1170: 3.7852
Client 236: 3.4791
Client 1007: 3.4578
Client 1429: 3.5800
Client 1347: 3.4882
Client 1493: 3.9637
Client 372: 3.0951
Client 1529: 3.5760
Client 1504: 3.1992
Client 135: 3.4775
Client 1936: 3.8436
Client 731: 3.6309
Client 1564: 3.4446
Client 1378: 3.7144
Client 675: 3.3472
Client 20: 3.5657
Client 1601: 3.8073
Client 910: 3.4898
Client 1968: 3.7531
Client 575: 3.9538
Client 1695: 3.6265
Client 130: 3.5014
Client 1083: 3.5222
Client 1990: 4.0373
Client 922: 3.9270
Client 426: 3.5790
Client 1045: 3.2999
Client 1031: 3.7060
Client 491: 3.0017
Client 1327: 3.0196
Client 1820: 4.2691
Client 1606: 3.6178
Client 1066: 3.4697
Client 1360: 3.7967
Client 633: 3.8241
Client 496: 3.7995
Client 1955: 4.2461
Client 912: 3.8103
Client 509: 3.4912
Client 1722: 3.6776
Client 1886: 3.7872
Client 1863: 2.7927
Client 1208: 3.5170
Client 1956: 3.7178
Client 1713: 3.9973
Round avg loss: 3.5681 (Best: 3.5290)

--- Round 11/20 ---
Client 496: 3.5206
Client 1955: 4.0230
Client 1052: 3.5278
Client 1029: 3.4740
Client 1064: 3.3265
Client 280: 3.3224
Client 1482: 3.1836
Client 1310: 3.5516
Client 464: 3.0050
Client 1664: 3.3156
Client 950: 3.6576
Client 331: 2.6865
Client 1040: 2.9263
Client 268: 4.0649
Client 1167: 3.7180
Client 245: 3.4636
Client 1844: 3.9242
Client 891: 3.3286
Client 1249: 3.6253
Client 1592: 3.4600
Client 511: 4.3682
Client 1872: 3.5566
Client 880: 3.8293
Client 325: 3.4368
Client 759: 3.2623
Client 1002: 3.8678
Client 1673: 3.3418
Client 1075: 3.4227
Client 1836: 3.9130
Client 1774: 3.4411
Client 301: 3.6746
Client 23: 4.1521
Client 25: 2.7549
Client 59: 3.3052
Client 1136: 3.3228
Client 625: 2.7448
Client 154: 3.6401
Client 323: 3.6399
Client 996: 3.5611
Client 793: 3.7049
Client 1476: 3.8599
Client 393: 3.6272
Client 606: 3.5595
Client 1980: 3.4918
Client 1061: 3.8605
Client 385: 3.2616
Client 624: 3.7160
Client 1829: 4.1815
Client 1578: 3.7508
Client 620: 3.8122
Client 524: 3.4337
Client 227: 4.0244
Client 806: 3.8486
Client 647: 3.8202
Client 1230: 3.7764
Client 1828: 3.3723
Client 1264: 3.6345
Client 1456: 3.6008
Client 1162: 3.6819
Client 1748: 3.7825
Client 1452: 3.1784
Client 417: 3.8914
Client 1271: 4.1424
Client 945: 3.3433
