Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'tips_model': 'google/tipsv2-b14', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.01, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'none', 'seed': 27, 'backbone_tag': 'tips_b14', 'run_name': 'tips_b14_2000C_1pct_seed27', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading TIPS backbone (google/tipsv2-b14)...
Loading weights:   0%|          | 0/323 [00:00<?, ?it/s]Loading weights: 100%|██████████| 323/323 [00:00<00:00, 10242.07it/s]
TIPS feature dim (mean-pool all tokens): 768
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 1331: 3.4849
Client 465: 3.2585
Client 1442: 2.9348
Client 1668: 3.8547
Client 1073: 4.1579
Client 288: 3.3091
Client 202: 3.9606
Round avg loss: 3.6433 (Best: 3.5585)

--- Round 4/20 ---
Client 1998: 2.8404
Client 802: 3.4781
Client 1539: 3.9070
Client 618: 3.6028
Client 1866: 3.5808
Client 1534: 3.9787
Client 1629: 3.0292
Client 1907: 3.7120
Client 76: 3.2451
Client 1588: 3.5749
Client 1392: 3.7882
Client 1086: 3.3235
Client 173: 3.6500
Client 348: 4.3331
Client 941: 3.5912
Client 1449: 3.9987
Client 310: 3.1255
Client 542: 4.0218
Client 1106: 3.4951
Client 104: 3.7531
Round avg loss: 3.6015 (Best: 3.5585)

--- Round 5/20 ---
Client 354: 4.0211
Client 1997: 3.2956
Client 1982: 3.2906
Client 1331: 3.2280
Client 30: 3.5712
Client 925: 3.7154
Client 1596: 4.0463
Client 309: 3.9073
Client 709: 3.9585
Client 1822: 3.5418
Client 1175: 4.0210
Client 1176: 3.4000
Client 851: 3.6054
Client 133: 3.9004
Client 630: 3.4562
Client 896: 3.5690
Client 1786: 3.9062
Client 1670: 3.2475
Client 957: 3.5875
Client 722: 3.8053
Round avg loss: 3.6537 (Best: 3.5585)

--- Round 6/20 ---
Client 25: 3.0626
Client 739: 4.1153
Client 321: 3.4086
Client 1600: 3.8462
Client 543: 2.9515
Client 363: 3.4089
Client 989: 3.4174
Client 731: 3.8487
Client 1799: 3.5749
Client 1057: 4.1759
Client 125: 3.5831
Client 1059: 3.5598
Client 510: 3.5653
Client 348: 4.1595
Client 425: 3.2683
Client 1565: 3.4604
Client 1505: 3.5602
Client 1001: 3.8416
Client 1138: 3.8609
Client 187: 3.6541
Round avg loss: 3.6162 (Best: 3.5585)

--- Round 7/20 ---
Client 685: 3.6811
Client 692: 3.4146
Client 1564: 3.6624
Client 117: 3.6264
Client 805: 4.1629
Client 703: 3.3731
Client 1302: 3.9291
Client 234: 3.8202
Client 618: 3.3263
Client 520: 3.8819
Client 1630: 3.6449
Client 1138: 3.5882
Client 1424: 4.0463
Client 1412: 4.0347
Client 168: 3.9691
Client 614: 3.0903
Client 935: 3.5217
Client 949: 3.8386
Client 583: 3.3948
Client 1051: 4.0051
Round avg loss: 3.7006 (Best: 3.5585)

--- Round 8/20 ---
Client 240: 3.5196
Client 1199: 3.6669
Client 46: 3.7899
Client 1857: 3.4873
Client 583: 3.1528
Client 443: 3.5502
Client 1811: 3.8164
Client 1583: 3.6508
Client 978: 3.7153
Client 1135: 3.4166
Client 1111: 3.1415
Client 1832: 3.2750
Client 1983: 3.5632
Client 1403: 3.4654
Client 247: 3.2579
Client 7: 3.1961
Client 1213: 3.6883
Client 117: 3.3214
Client 763: 3.4306
Client 1632: 3.8244
Round avg loss: 3.4965 (Best: 3.4965)

--- Round 9/20 ---
Client 388: 3.4737
Client 606: 3.7778
Client 1432: 4.0070
Client 1257: 3.3638
Client 1751: 3.9198
Client 198: 3.7054
Client 65: 3.4489
Client 1151: 3.7119
Client 866: 3.3729
Client 840: 3.3208
Client 1527: 3.5029
Client 943: 3.8474
Client 1508: 3.8415
Client 7: 2.9686
Client 370: 4.1213
Client 1834: 3.6197
Client 1964: 3.5426
Client 1728: 4.0765
Client 720: 3.8493
Client 1519: 3.5641
Round avg loss: 3.6518 (Best: 3.4965)

--- Round 10/20 ---
Client 29: 3.7101
Client 1271: 4.3565
Client 389: 2.7673
Client 464: 3.5112
Client 780: 3.3548
Client 392: 3.9139
Client 1716: 3.6161
Client 1528: 3.8030
Client 674: 3.4257
Client 1701: 3.4343
Client 785: 3.8677
Client 1692: 3.3945
Client 1802: 3.4161
Client 128: 3.1329
Client 706: 3.5991
Client 86: 3.6791
Client 375: 3.5970
Client 1744: 3.6947
Client 160: 4.0360
Client 603: 3.6369
Round avg loss: 3.5973 (Best: 3.4965)

--- Round 11/20 ---
Client 476: 4.1146
Client 281: 3.0914
Client 1945: 3.3786
Client 946: 3.7738
Client 1238: 2.5054
Client 1688: 2.9630
Client 977: 3.9378
Client 209: 3.6290
Client 1218: 3.9081
Client 754: 3.5461
Client 1752: 3.6535
Client 574: 3.6194
Client 62: 3.8787
Client 1349: 3.0623
Client 1005: 3.2865
Client 330: 3.5134
Client 639: 4.1400
Client 1095: 3.2769
Client 957: 3.3519
Client 437: 3.4733
Round avg loss: 3.5052 (Best: 3.4965)

--- Round 12/20 ---
Client 1702: 3.2734
Client 895: 3.5109
Client 1647: 3.2006
Client 622: 3.8447
Client 1372: 4.1866
Client 416: 3.6257
Client 1043: 3.4445
Client 1673: 3.7428
Client 1659: 3.8133
Client 307: 3.2516
Client 1471: 3.5655
Client 1465: 3.4086
Client 680: 3.5093
Client 1164: 3.7787
Client 1416: 3.6919
Client 118: 4.1956
Client 1845: 3.7011
Client 464: 3.3106
Client 255: 3.4494
Client 961: 3.7658
Round avg loss: 3.6135 (Best: 3.4965)

--- Round 13/20 ---
Client 1245: 3.8032
Client 1260: 3.7147
Client 1432: 3.7612
Client 162: 3.4660
Client 499: 3.7362
Client 888: 3.5669
Client 651: 3.3242
Client 627: 3.0945
Client 89: 3.6517
Client 258: 4.1525
Client 211: 3.4595
Client 820: 3.7838
Client 1821: 3.4305
Client 177: 4.0783
Client 766: 3.5087
Client 1884: 3.6832
Client 418: 3.5875
Client 339: 3.7954
Client 1543: 3.8689
Client 1117: 3.4736
Round avg loss: 3.6470 (Best: 3.4965)

--- Round 14/20 ---
Client 1508: 3.6420
Client 1453: 3.1737
Client 1958: 3.9430
Client 41: 3.7813
Client 383: 3.6884
Client 1927: 3.5002
Client 909: 3.6364
Client 1883: 4.0768
Client 103: 3.2654
Client 1188: 3.7291
Client 1223: 3.8823
Client 1067: 4.1262
Client 1676: 4.0422
Client 1742: 3.3553
Client 1232: 3.9596
Client 454: 4.4791
Client 574: 3.4133
Client 1904: 3.9111
Client 1106: 3.2908
Client 415: 3.2702
Round avg loss: 3.7083 (Best: 3.4965)

--- Round 15/20 ---
Client 193: 4.1314
Client 1143: 3.3547
Client 1225: 3.6021
Client 1118: 3.3800
Client 1569: 3.1145
Client 908: 3.5432
Client 748: 3.8783
Client 675: 3.5822
Client 1300: 3.3094
Client 1029: 3.8968
Client 426: 3.7748
Client 802: 3.2237
Client 1425: 3.8976
Client 390: 3.0480
Client 331: 3.1645
Client 17: 3.8437
Client 716: 3.7513
Client 492: 3.5153
Client 1067: 3.8845
Client 410: 3.4161
Round avg loss: 3.5656 (Best: 3.4965)

--- Round 16/20 ---
Client 1487: 3.7246
Client 659: 3.1323
Client 1860: 3.5765
Client 1972: 3.6300
Client 778: 3.6922
Client 963: 3.4180
Client 692: 3.1429
Client 135: 3.8798
Client 501: 3.0882
Client 1218: 3.6997
Client 150: 2.9905
Client 1192: 3.7250
Client 1567: 4.0069
Client 1501: 3.8200
Client 1782: 3.7855
Client 98: 3.4290
Client 1427: 3.4998
Client 1629: 2.8542
Client 1294: 3.6961
Client 266: 4.1723
Round avg loss: 3.5482 (Best: 3.4965)

--- Round 17/20 ---
Client 96: 3.8291
Client 1703: 4.0888
Client 1238: 2.2473
Client 1003: 3.6041
Client 1115: 3.6581
Client 191: 2.9999
Client 917: 3.7519
Client 212: 3.4493
Client 1349: 2.8671
Client 1532: 3.5407
Client 274: 3.6198
Client 629: 3.4577
Client 1347: 3.7376
Client 1174: 3.8767
Client 1740: 3.7095
Client 995: 3.8755
Client 1914: 3.2331
Client 1437: 3.8825
Client 679: 3.6610
Client 1470: 3.7065
Round avg loss: 3.5398 (Best: 3.4965)

--- Round 18/20 ---
Client 1084: 3.6612
Client 1974: 3.4785
Client 1106: 3.1176
Client 783: 3.5990
Client 1704: 3.3630
Client 688: 3.3214
Client 1274: 3.7452
Client 1879: 3.2063
Client 129: 3.7490
Client 1023: 3.6913
Client 707: 3.7396
Client 740: 3.7542
Client 1522: 3.6847
Client 987: 3.3756
Client 1930: 3.0528
Client 616: 4.0064
Client 1634: 3.4477
Client 998: 3.6047
Client 385: 3.6492
Client 1259: 3.3012
Round avg loss: 3.5274 (Best: 3.4965)

--- Round 19/20 ---
Client 1634: 3.2252
Client 1339: 3.3881
Client 453: 3.2506
Client 1081: 3.7274
Client 1503: 3.7496
Client 1257: 3.1805
Client 1138: 3.4747
Client 491: 3.1845
Client 456: 4.2520
Client 1493: 4.1366
Client 715: 3.7216
Client 221: 2.4464
Client 631: 3.9433
Client 1416: 3.4183
Client 604: 3.5480
Client 1315: 3.3078
Client 337: 3.9506
Client 1565: 3.2330
Client 825: 3.2085
Client 1000: 4.0348
Round avg loss: 3.5191 (Best: 3.4965)

--- Round 20/20 ---
Client 545: 3.3499
Client 860: 3.5336
Client 536: 4.0811
Client 58: 3.7751
Client 1706: 3.7809
Client 368: 3.8222
Client 224: 3.7930
Client 1078: 3.4349
Client 945: 3.4865
Client 1093: 3.3108
Client 84: 3.5396
Client 1562: 3.3927
Client 116: 3.8400
Client 914: 3.4250
Client 1737: 3.1375
Client 494: 3.7168
Client 1605: 3.6157
Client 538: 3.0771
Client 1904: 3.6959
Client 202: 3.7224
Round avg loss: 3.5765 (Best: 3.4965)
Projector checkpoint saved to fl_results/checkpoints/projector_tips_b14_wco_l4_ifcb_pml_tips_b14_2000C_1pct_seed27_20260528_174225.pt

Running final evaluations...

>>> Evaluating on 'wco_l4_ifcb_pml' <<<
[wco_l4_ifcb_pml] Linear split: 43525 train, 10882 val, 18135 test
Linear Epoch 5: Train Loss=1.5364, Val Acc=68.68%
Linear Epoch 10: Train Loss=1.0394, Val Acc=76.77%
Linear Epoch 15: Train Loss=0.8597, Val Acc=79.68%
Linear Epoch 20: Train Loss=0.7715, Val Acc=81.12%
Linear Epoch 25: Train Loss=0.7175, Val Acc=82.22%
Linear Epoch 30: Train Loss=0.6863, Val Acc=82.75%
Linear Epoch 35: Train Loss=0.6609, Val Acc=82.95%
Linear Epoch 40: Train Loss=0.6482, Val Acc=83.20%
Linear Epoch 45: Train Loss=0.6333, Val Acc=83.84%
Linear Epoch 50: Train Loss=0.6241, Val Acc=83.82%
[wco_l4_ifcb_pml] Linear accuracy: 83.87% | Val accuracy: 83.84%
[wco_l4_ifcb_pml] Eval-only accuracy: 0.38%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 81.12%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 30.02%
Silhouette score: 0.061
Prototype accuracy: 63.45%

>>> Evaluating on 'syke_ifcb' <<<
[syke_ifcb] Linear split: 30272 train, 7568 val, 12618 test
Linear Epoch 5: Train Loss=0.9220, Val Acc=80.29%
Linear Epoch 10: Train Loss=0.5810, Val Acc=86.07%
Linear Epoch 15: Train Loss=0.4537, Val Acc=88.48%
Linear Epoch 20: Train Loss=0.3852, Val Acc=89.31%
Linear Epoch 25: Train Loss=0.3439, Val Acc=90.08%
Linear Epoch 30: Train Loss=0.3154, Val Acc=90.66%
Linear Epoch 35: Train Loss=0.2958, Val Acc=91.19%
Linear Epoch 40: Train Loss=0.2818, Val Acc=91.64%
Linear Epoch 45: Train Loss=0.2700, Val Acc=91.83%
Linear Epoch 50: Train Loss=0.2622, Val Acc=91.97%
[syke_ifcb] Linear accuracy: 92.58% | Val accuracy: 91.98%
[syke_ifcb] Eval-only accuracy: 1.19%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 90.93%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 32.14%
Silhouette score: 0.072
Prototype accuracy: 68.43%

>>> Evaluating on 'syke_zooscan' <<<
[syke_zooscan] Linear split: 10896 train, 2724 val, 4597 test
Linear Epoch 5: Train Loss=1.1163, Val Acc=77.20%
Linear Epoch 10: Train Loss=0.7662, Val Acc=83.08%
Linear Epoch 15: Train Loss=0.6016, Val Acc=85.68%
Linear Epoch 20: Train Loss=0.5037, Val Acc=87.56%
Linear Epoch 25: Train Loss=0.4396, Val Acc=89.13%
Linear Epoch 30: Train Loss=0.3935, Val Acc=90.20%
Linear Epoch 35: Train Loss=0.3583, Val Acc=91.19%
Linear Epoch 40: Train Loss=0.3316, Val Acc=92.18%
Linear Epoch 45: Train Loss=0.3108, Val Acc=92.47%
Linear Epoch 50: Train Loss=0.2925, Val Acc=92.84%
[syke_zooscan] Linear accuracy: 90.89% | Val accuracy: 92.84%
[syke_zooscan] Eval-only accuracy: 2.89%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 90.15%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 31.37%
Silhouette score: 0.068
Prototype accuracy: 70.61%

>>> Evaluating on 'plankto_share' <<<
[plankto_share] Linear split: 25363 train, 6341 val, 10572 test
Linear Epoch 5: Train Loss=2.3998, Val Acc=44.84%
Linear Epoch 10: Train Loss=1.8268, Val Acc=55.62%
Linear Epoch 15: Train Loss=1.5673, Val Acc=60.48%
Linear Epoch 20: Train Loss=1.4208, Val Acc=62.89%
Linear Epoch 25: Train Loss=1.3274, Val Acc=64.20%
Linear Epoch 30: Train Loss=1.2606, Val Acc=65.42%
Linear Epoch 35: Train Loss=1.2155, Val Acc=65.98%
Linear Epoch 40: Train Loss=1.1730, Val Acc=66.74%
Linear Epoch 45: Train Loss=1.1442, Val Acc=67.23%
Linear Epoch 50: Train Loss=1.1204, Val Acc=67.58%
[plankto_share] Linear accuracy: 68.58% | Val accuracy: 67.62%
[plankto_share] Eval-only accuracy: 0.80%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 63.90%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 23.16%
Silhouette score: 0.035
Prototype accuracy: 45.01%

>>> Evaluating on 'daplankton_lab_ifcb' <<<
[daplankton_lab_ifcb] Linear split: 7909 train, 1978 val, 3294 test
Linear Epoch 5: Train Loss=1.4756, Val Acc=78.01%
Linear Epoch 10: Train Loss=0.9995, Val Acc=82.66%
Linear Epoch 15: Train Loss=0.7805, Val Acc=85.09%
Linear Epoch 20: Train Loss=0.6551, Val Acc=86.35%
Linear Epoch 25: Train Loss=0.5725, Val Acc=87.26%
Linear Epoch 30: Train Loss=0.5146, Val Acc=88.07%
Linear Epoch 35: Train Loss=0.4710, Val Acc=88.57%
Linear Epoch 40: Train Loss=0.4367, Val Acc=89.18%
Linear Epoch 45: Train Loss=0.4093, Val Acc=89.53%
Linear Epoch 50: Train Loss=0.3864, Val Acc=89.79%
[daplankton_lab_ifcb] Linear accuracy: 89.01% | Val accuracy: 89.79%
[daplankton_lab_ifcb] Eval-only accuracy: 4.43%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 88.62%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 58.11%
Silhouette score: 0.115
Prototype accuracy: 78.90%

>>> Evaluating on 'daplankton_lab_cs' <<<
[daplankton_lab_cs] Linear split: 6330 train, 1583 val, 2638 test
Linear Epoch 5: Train Loss=1.8762, Val Acc=54.20%
Linear Epoch 10: Train Loss=1.4369, Val Acc=67.53%
Linear Epoch 15: Train Loss=1.1928, Val Acc=72.84%
Linear Epoch 20: Train Loss=1.0344, Val Acc=76.06%
Linear Epoch 25: Train Loss=0.9245, Val Acc=78.33%
Linear Epoch 30: Train Loss=0.8417, Val Acc=79.34%
Linear Epoch 35: Train Loss=0.7765, Val Acc=80.23%
Linear Epoch 40: Train Loss=0.7252, Val Acc=81.17%
Linear Epoch 45: Train Loss=0.6817, Val Acc=81.81%
Linear Epoch 50: Train Loss=0.6463, Val Acc=82.75%
[daplankton_lab_cs] Linear accuracy: 82.49% | Val accuracy: 82.75%
[daplankton_lab_cs] Eval-only accuracy: 10.88%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 83.13%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 39.76%
Silhouette score: 0.089
Prototype accuracy: 64.44%

>>> Evaluating on 'daplankton_lab_fc' <<<
[daplankton_lab_fc] Linear split: 8548 train, 2137 val, 3561 test
Linear Epoch 5: Train Loss=1.6666, Val Acc=60.22%
Linear Epoch 10: Train Loss=1.2235, Val Acc=70.61%
Linear Epoch 15: Train Loss=0.9943, Val Acc=74.08%
Linear Epoch 20: Train Loss=0.8571, Val Acc=77.77%
Linear Epoch 25: Train Loss=0.7621, Val Acc=79.55%
Linear Epoch 30: Train Loss=0.6932, Val Acc=80.63%
Linear Epoch 35: Train Loss=0.6404, Val Acc=81.89%
Linear Epoch 40: Train Loss=0.5969, Val Acc=82.55%
Linear Epoch 45: Train Loss=0.5631, Val Acc=83.67%
Linear Epoch 50: Train Loss=0.5347, Val Acc=84.46%
[daplankton_lab_fc] Linear accuracy: 85.62% | Val accuracy: 84.46%
[daplankton_lab_fc] Eval-only accuracy: 1.94%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 86.72%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 45.89%
Silhouette score: 0.092
Prototype accuracy: 67.54%
Results saved to fl_results/fed_unsup_simclr_tips_b14_wco_l4_ifcb_pml_tips_b14_2000C_1pct_seed27_20260528_174225.json
